Range	40.0dB	-107.0dBm
Fixed unit	1	Unit    1	 45.93240	 006.73599	706.4
Fixed unit	2	Unit    2	 45.93178	 006.73506	706.5
Fixed unit	3	Unit    3	 45.93116	 006.73413	637.1
Fixed unit	4	Unit    4	 45.93054	 006.73320	629.2
Fixed unit	5	Unit    5	 45.92992	 006.73300	625.3
Fixed unit	6	Unit    6	 45.92920	 006.73320	620.3
Fixed unit	7	Unit    7	 45.92840	 006.73340	618.7
Fixed unit	8	Unit    8	 45.92760	 006.73350	636.8
Fixed unit	9	Unit    9	 45.92680	 006.73320	645.3
Fixed unit	10	Unit   10	 45.92600	 006.73270	640.0
Mobile unit	11	Unit   11	 45.92520	 006.73220	642.4
Fixed unit	12	Unit   12	 45.92430	 006.73160	645.0
Fixed unit	13	Unit   13	 45.92340	 006.73090	625.0
Fixed unit	14	Unit   14	 45.92250	 006.73020	610.1
Fixed unit	15	Unit   15	 45.92160	 006.72950	602.0
Fixed unit	16	Unit   16	 45.92070	 006.72890	598.0
Fixed unit	17	Unit   17	 45.91990	 006.72830	597.2
Fixed unit	18	Unit   18	 45.91930	 006.72780	596.0
Fixed unit	19	Unit   19	 45.91900	 006.72740	595.8
Fixed unit	20	Unit   20	 45.91880	 006.72700	595.0
Fixed unit	21	Unit   21	 45.91870	 006.72680	594.6
Fixed unit	22	Unit   22	 45.91865	 006.72660	594.0
Fixed unit	23	Unit   23	 45.91862	 006.72645	594.0
Fixed unit	24	Unit   24	 45.91860	 006.72630	594.0
Fixed unit	25	Unit   25	 45.91880	 006.72620	594.3
Latitude	Longitude	Rx(dB)	Best unit
 45.92522	 006.77760	-037.3	2
 45.92522	 006.77907	-036.4	2
 45.92522	 006.78053	-033.4	2
 45.92522	 006.78200	-029.9	2
 45.92522	 006.78346	-010.0	2
 45.92522	 006.78493	-002.5	2
 45.92522	 006.78639	-001.2	2
 45.92522	 006.78786	-024.7	2
 45.92522	 006.78932	-041.4	0
 45.92522	 006.79079	-041.1	2
 45.92522	 006.79225	-040.6	2
 45.92522	 006.79372	-040.7	2
 45.92522	 006.79518	-040.9	2
 45.92522	 006.79665	-038.9	2
 45.92522	 006.79812	-033.3	2
 45.92522	 006.79958	-028.7	2
 45.92522	 006.80104	-017.4	2
 45.92522	 006.80251	-002.0	2
 45.92522	 006.80398	 007.5	2
 45.92522	 006.80544	-058.2	0
 45.92522	 006.80691	-062.9	0
 45.92522	 006.80837	-059.8	0
 45.92522	 006.80984	-070.0	0
 45.92522	 006.81130	-070.5	0
 45.92522	 006.81277	-070.6	0
 45.92522	 006.81423	-069.6	0
 45.92522	 006.81570	-069.1	0
 45.92522	 006.81716	-069.7	0
 45.92522	 006.81863	-070.2	0
 45.92522	 006.82009	-065.2	0
 45.92522	 006.82156	-071.0	0
 45.92522	 006.82302	-071.4	0
 45.92522	 006.82449	-070.6	0
 45.92522	 006.82595	-070.1	0
 45.92522	 006.82742	-069.0	0
 45.92522	 006.82888	-068.2	0
 45.92522	 006.83035	-056.4	0
 45.92522	 006.83181	-060.7	0
 45.92522	 006.83328	-077.5	0
 45.92522	 006.83474	-080.6	0
 45.92522	 006.83621	-082.9	0
 45.92522	 006.83767	-080.0	0
 45.92522	 006.83914	-085.4	0
 45.92522	 006.84060	-076.9	0
 45.92522	 006.84207	-082.5	0
 45.92522	 006.84353	-085.4	0
 45.92522	 006.84500	-087.1	0
 45.92522	 006.84646	-087.7	0
 45.92522	 006.84793	-089.0	0
 45.92522	 006.84939	-091.6	0
 45.92522	 006.85086	-092.2	0
 45.92522	 006.85232	-092.6	0
 45.92522	 006.85379	-092.9	0
 45.92522	 006.85525	-092.3	0
 45.92522	 006.85672	-092.8	0
 45.92522	 006.85818	-093.2	0
 45.92522	 006.85965	-092.5	0
 45.92522	 006.86111	-092.8	0
 45.92522	 006.86258	-093.2	0
 45.92522	 006.86404	-094.5	0
 45.92522	 006.86551	-094.9	0
 45.92522	 006.86697	-095.2	0
 45.92522	 006.86844	-095.5	0
 45.92522	 006.86990	-096.5	0
 45.92522	 006.87137	-097.3	0
 45.92522	 006.87283	-099.1	0
 45.92522	 006.87430	-099.2	0
 45.92522	 006.87576	-099.0	0
 45.92522	 006.87723	-100.8	0
 45.92522	 006.87869	-100.5	0
 45.92522	 006.88016	-100.0	0
 45.92522	 006.88162	-099.5	0
 45.92522	 006.88309	-097.6	0
 45.92522	 006.88455	-097.5	0
 45.92522	 006.88602	-097.7	0
 45.92522	 006.88748	-097.8	0
 45.92522	 006.88895	-097.4	0
 45.92522	 006.89042	-097.1	0
 45.92522	 006.89188	-096.8	0
 45.92522	 006.89334	-096.3	0
 45.92522	 006.89481	-095.7	0
 45.92522	 006.89628	-094.8	0
 45.92522	 006.89774	-094.0	0
 45.92522	 006.89921	-093.2	0
 45.92522	 006.90067	-092.3	0
 45.92522	 006.90214	-091.7	0
 45.92522	 006.90360	-090.9	0
 45.92522	 006.90507	-090.0	0
 45.92522	 006.90653	-089.3	0
 45.92521	 006.90800	-088.6	0
 45.92522	 006.90946	-087.9	0
 45.92522	 006.91093	-071.1	0
 45.92522	 006.91239	-071.0	0
 45.92522	 006.91386	-084.6	0
 45.92522	 006.91532	-087.0	0
 45.92522	 006.91679	-089.5	0
 45.92522	 006.91825	-092.3	0
 45.92522	 006.91972	-096.7	0
 45.92522	 006.92118	-097.6	0
 45.92522	 006.92265	-097.2	0
 45.92522	 006.92411	-096.4	0
 45.92522	 006.92558	-095.8	0
 45.92522	 006.92704	-095.1	0
 45.92522	 006.92851	-094.0	0
 45.92522	 006.92997	-092.4	0
 45.92522	 006.93144	-090.7	0
 45.92522	 006.93290	-088.4	0
 45.92521	 006.93437	-085.7	0
 45.92522	 006.93583	-088.5	0
 45.92522	 006.93730	-088.2	0
 45.92522	 006.93876	-087.8	0
 45.92522	 006.94023	-063.5	0
 45.92522	 006.94169	-087.3	0
 45.92522	 006.94316	-086.9	0
 45.92522	 006.94462	-086.3	0
 45.92522	 006.94609	-090.4	0
 45.92522	 006.94755	-095.0	0
 45.92522	 006.94902	-094.2	0
 45.92522	 006.95048	-091.1	0
 45.92522	 006.95195	-087.9	0
 45.92522	 006.95341	-081.8	0
 45.92522	 006.95488	-077.6	0
 45.92522	 006.95634	-086.0	0
 45.92522	 006.95781	-085.8	0
 45.92522	 006.95927	-085.3	0
 45.92522	 006.96074	-083.9	0
 45.92522	 006.96220	-082.3	0
 45.92522	 006.96367	-093.8	0
 45.92522	 006.96513	-097.3	0
 45.92522	 006.96660	-096.1	0
 45.92522	 006.96806	-093.8	0
 45.92522	 006.96953	-092.2	0
 45.92522	 006.97099	-090.9	0
 45.92522	 006.97246	-089.8	0
 45.92522	 006.97392	-089.3	0
 45.92522	 006.97539	-078.6	1
 45.92522	 006.97685	-089.7	0
 45.92522	 006.97832	-089.4	0
 45.92522	 006.97978	-089.2	0
 45.92522	 006.98125	-089.1	0
 45.92522	 006.98272	-088.3	0
 45.92522	 006.98418	-088.1	0
 45.92522	 006.98565	-087.9	0
 45.92522	 006.98711	-087.3	0
 45.92521	 006.98858	-085.6	0
 45.92522	 006.99004	-092.4	0
 45.92522	 006.99151	-092.8	0
 45.92522	 006.99297	-090.8	0
 45.92522	 006.99444	-088.6	0
 45.92522	 006.99590	-087.3	0
 45.92522	 006.99737	-083.2	0
 45.92522	 006.99883	-086.9	0
 45.92522	 007.00030	-085.9	0
 45.92522	 007.00176	-085.0	0
 45.92522	 007.00323	-067.8	0
 45.92522	 007.00469	-083.5	0
 45.92522	 007.00616	-083.1	0
 45.92522	 007.00762	-099.0	0
 45.92522	 007.00909	-101.0	0
 45.92420	 006.45382	-087.7	0
 45.92420	 006.45529	-087.7	0
 45.92420	 006.45675	-087.2	0
 45.92420	 006.45822	-087.0	0
 45.92420	 006.45968	-087.8	0
 45.92420	 006.46115	-087.9	0
 45.92420	 006.46261	-087.8	0
 45.92420	 006.46408	-087.8	0
 45.92420	 006.46554	-087.8	0
 45.92419	 006.46701	-087.8	0
 45.92420	 006.46847	-087.9	0
 45.92420	 006.46994	-086.5	0
 45.92420	 006.47140	-086.5	0
 45.92419	 006.47287	-086.7	0
 45.92420	 006.47433	-087.5	0
 45.92420	 006.47580	-087.5	0
 45.92420	 006.47726	-088.2	0
 45.92420	 006.47873	-088.6	0
 45.92420	 006.48019	-089.0	0
 45.92420	 006.48166	-089.3	0
 45.92420	 006.48312	-089.6	0
 45.92420	 006.48459	-090.2	0
 45.92420	 006.48605	-090.5	0
 45.92420	 006.48752	-087.9	0
 45.92420	 006.48898	-087.6	0
 45.92420	 006.49045	-087.3	0
 45.92420	 006.49191	-088.6	0
 45.92420	 006.49338	-088.9	0
 45.92420	 006.49484	-088.4	0
 45.92420	 006.49631	-085.4	0
 45.92420	 006.49777	-088.3	0
 45.92420	 006.49924	-088.7	0
 45.92420	 006.50070	-089.8	0
 45.92420	 006.50217	-090.4	0
 45.92420	 006.50363	-091.2	0
 45.92419	 006.50510	-092.3	0
 45.92420	 006.50656	-093.5	0
 45.92420	 006.50803	-094.0	0
 45.92420	 006.50949	-093.9	0
 45.92420	 006.51096	-090.9	0
 45.92420	 006.51242	-088.2	0
 45.92420	 006.51389	-074.6	0
 45.92420	 006.51535	-079.0	0
 45.92420	 006.51682	-080.3	0
 45.92420	 006.51828	-068.9	0
 45.92420	 006.51975	-080.0	0
 45.92420	 006.52121	-080.4	0
 45.92420	 006.52268	-080.6	0
 45.92420	 006.52414	-080.5	0
 45.92419	 006.52561	-080.5	0
 45.92420	 006.52707	-076.7	0
 45.92420	 006.52854	-069.0	0
 45.92420	 006.53000	 005.1	0
 45.92420	 006.53147	 005.4	0
 45.92420	 006.53293	 005.5	0
 45.92419	 006.53440	 005.5	0
 45.92420	 006.53586	 006.3	0
 45.92420	 006.53733	 005.9	0
 45.92420	 006.53879	 005.9	0
 45.92420	 006.54026	 001.5	0
 45.92420	 006.54173	 006.0	0
 45.92420	 006.54319	 006.1	0
 45.92420	 006.54465	 006.2	0
 45.92420	 006.54612	 006.3	0
 45.92420	 006.54759	 001.7	0
 45.92420	 006.54905	-003.3	0
 45.92419	 006.55052	-029.4	0
 45.92420	 006.55198	-040.3	0
 45.92420	 006.55345	-048.8	0
 45.92419	 006.55491	-056.2	0
 45.92420	 006.55638	-060.1	0
 45.92420	 006.55784	-062.9	0
 45.92420	 006.55931	-065.4	0
 45.92420	 006.56077	-069.0	0
 45.92420	 006.56224	-071.8	0
 45.92420	 006.56370	-074.6	0
 45.92419	 006.56517	-078.9	0
 45.92420	 006.56663	-080.8	0
 45.92420	 006.56810	-082.2	0
 45.92420	 006.56956	-084.1	0
 45.92420	 006.57103	-083.7	0
 45.92420	 006.57249	-062.9	0
 45.92420	 006.57396	-045.6	0
 45.92420	 006.57542	 006.2	0
 45.92420	 006.57689	 000.9	0
 45.92420	 006.57835	-011.0	0
 45.92420	 006.57982	 002.5	0
 45.92419	 006.58128	 006.9	0
 45.92420	 006.58275	 006.9	0
 45.92420	 006.58421	 006.9	0
 45.92419	 006.58568	 007.0	0
 45.92420	 006.58714	 008.1	0
 45.92420	 006.58861	 008.8	0
 45.92420	 006.59007	 008.4	0
 45.92420	 006.59154	 008.4	0
 45.92420	 006.59300	 008.5	0
 45.92420	 006.59447	 008.5	0
 45.92420	 006.59593	 008.6	0
 45.92420	 006.59740	 008.6	0
 45.92420	 006.59886	 008.4	0
 45.92420	 006.60033	 008.2	0
 45.92420	 006.60179	 007.5	0
 45.92420	 006.60326	 007.3	0
 45.92420	 006.60472	 008.2	0
 45.92420	 006.60619	 008.6	0
 45.92419	 006.60765	 008.3	0
 45.92420	 006.60912	 007.5	0
 45.92420	 006.61058	 007.4	0
 45.92420	 006.61205	 008.5	0
 45.92420	 006.61351	 002.4	0
 45.92420	 006.61498	 001.5	0
 45.92420	 006.61644	-001.1	0
 45.92420	 006.61791	-046.8	0
 45.92420	 006.61937	-060.5	0
 45.92420	 006.62084	-047.0	0
 45.92420	 006.62230	 009.0	0
 45.92420	 006.62377	 008.9	0
 45.92420	 006.62524	 008.8	0
 45.92420	 006.62670	 008.6	0
 45.92420	 006.62816	 008.4	0
 45.92420	 006.62963	 005.3	0
 45.92420	 006.63109	 000.2	0
 45.92420	 006.63256	-003.5	0
 45.92420	 006.63403	-010.5	0
 45.92420	 006.63549	-016.3	0
 45.92420	 006.63695	-023.0	0
 45.92420	 006.63842	-028.8	0
 45.92420	 006.63989	-034.9	0
 45.92420	 006.64135	-043.9	0
 45.92420	 006.64282	-043.9	0
 45.92420	 006.64428	-044.7	0
 45.92420	 006.64575	-043.9	0
 45.92420	 006.64721	-043.4	0
 45.92420	 006.64868	-044.1	0
 45.92420	 006.65014	-045.6	0
 45.92420	 006.65161	-046.7	0
 45.92420	 006.65307	-047.5	0
 45.92420	 006.65454	-048.7	0
 45.92420	 006.65600	-050.1	0
 45.92420	 006.65747	-050.9	0
 45.92420	 006.65893	-051.3	0
 45.92420	 006.66040	-052.3	0
 45.92420	 006.66186	-053.2	0
 45.92420	 006.66333	-054.0	0
 45.92420	 006.66479	-053.6	0
 45.92420	 006.66626	-055.9	0
 45.92420	 006.66772	-054.7	0
 45.92420	 006.66919	-053.1	0
 45.92420	 006.67065	-052.6	0
 45.92420	 006.67212	-037.6	0
 45.92420	 006.67358	-037.5	0
 45.92420	 006.67505	-045.3	0
 45.92420	 006.67651	-051.1	0
 45.92420	 006.67798	-049.9	0
 45.92420	 006.67944	 000.6	0
 45.92420	 006.68091	-002.6	0
 45.92420	 006.68237	-025.2	0
 45.92420	 006.68384	 012.8	0
 45.92420	 006.68530	 010.5	0
 45.92420	 006.68677	 008.0	0
 45.92420	 006.68823	 013.1	0
 45.92420	 006.68970	 015.5	0
 45.92420	 006.69116	 014.3	0
 45.92420	 006.69263	 014.3	0
 45.92419	 006.69409	 005.3	0
 45.92420	 006.69556	 005.1	0
 45.92420	 006.69702	 008.2	0
 45.92420	 006.69849	 015.0	0
 45.92420	 006.69995	 014.5	0
 45.92420	 006.70142	 014.9	0
 45.92420	 006.70288	 016.8	0
 45.92420	 006.70435	 018.9	0
 45.92420	 006.70581	 018.8	0
 45.92420	 006.70728	 019.3	0
 45.92420	 006.70875	 020.4	0
 45.92420	 006.71021	 021.7	0
 45.92420	 006.71167	 016.3	0
 45.92420	 006.71314	 016.9	0
 45.92420	 006.71460	 017.2	0
 45.92420	 006.71607	 019.0	0
 45.92420	 006.71754	 018.1	0
 45.92420	 006.71900	 019.9	0
 45.92420	 006.72047	 022.8	0
 45.92420	 006.72193	 025.6	0
 45.92420	 006.72340	 024.1	0
 45.92420	 006.72486	 025.2	0
 45.92420	 006.72633	 028.4	0
 45.92420	 006.72779	 027.3	0
 45.92420	 006.72926	 034.7	0
 45.92419	 006.73072	 020.0	0
 45.92420	 006.73219	 027.1	0
 45.92420	 006.73365	 030.2	0
 45.92420	 006.73512	 029.5	0
 45.92420	 006.73658	 023.3	0
 45.92420	 006.73805	 021.5	0
 45.92420	 006.73951	-021.7	0
 45.92420	 006.74098	-035.0	0
 45.92420	 006.74244	-028.2	1
 45.92420	 006.74391	-021.5	1
 45.92420	 006.74537	-017.1	1
 45.92420	 006.74684	-017.1	1
 45.92420	 006.74830	-010.2	1
 45.92420	 006.74977	-000.4	1
 45.92420	 006.75123	 023.7	1
 45.92420	 006.75270	 021.0	1
 45.92420	 006.75416	 021.1	1
 45.92420	 006.75563	 015.2	1
 45.92420	 006.75709	-015.7	1
 45.92420	 006.75856	-044.7	0
 45.92420	 006.76002	-056.9	0
 45.92420	 006.76149	-052.0	2
 45.92420	 006.76295	-053.6	0
 45.92420	 006.76442	-051.0	0
 45.92420	 006.76588	-050.1	0
 45.92420	 006.76735	-049.9	0
 45.92420	 006.76881	-046.3	0
 45.92420	 006.77028	-046.3	0
 45.92420	 006.77174	-041.4	2
 45.92420	 006.77321	-041.5	2
 45.92420	 006.77467	-041.4	0
 45.92420	 006.77614	-037.1	2
 45.92420	 006.77760	-035.7	2
 45.92420	 006.77907	-033.8	2
 45.92420	 006.78053	-032.2	2
 45.92420	 006.78200	-029.4	2
 45.92420	 006.78346	-012.6	2
 45.92420	 006.78493	-005.3	2
 45.92420	 006.78639	-002.6	2
 45.92420	 006.78786	-001.2	2
 45.92420	 006.78932	 000.2	2
 45.92420	 006.79079	 000.4	2
 45.92420	 006.79225	 000.7	2
 45.92420	 006.79372	-000.9	2
 45.92420	 006.79518	-035.8	0
 45.92420	 006.79665	-010.2	2
 45.92420	 006.79812	-007.0	2
 45.92420	 006.79958	-002.7	2
 45.92420	 006.80104	 001.2	2
 45.92420	 006.80251	 004.1	2
 45.92420	 006.80398	 009.6	2
 45.92420	 006.80544	-051.5	0
 45.92420	 006.80691	-060.1	0
 45.92420	 006.80837	-061.8	0
 45.92420	 006.80984	-062.0	0
 45.92420	 006.81130	-067.2	0
 45.92420	 006.81277	-068.8	0
 45.92420	 006.81423	-069.1	0
 45.92420	 006.81570	-069.7	0
 45.92420	 006.81716	-063.9	0
 45.92420	 006.81863	-065.4	0
 45.92420	 006.82009	-067.0	0
 45.92420	 006.82156	-068.4	0
 45.92420	 006.82302	-072.8	0
 45.92420	 006.82449	-072.9	0
 45.92420	 006.82595	-072.7	0
 45.92420	 006.82742	-072.6	0
 45.92420	 006.82888	-072.4	0
 45.92420	 006.83035	-070.4	0
 45.92420	 006.83181	-073.0	0
 45.92420	 006.83328	-077.7	0
 45.92420	 006.83474	-082.1	0
 45.92420	 006.83621	-082.4	0
 45.92420	 006.83767	-081.5	0
 45.92420	 006.83914	-084.3	0
 45.92420	 006.84060	-084.6	0
 45.92420	 006.84207	-079.3	0
 45.92420	 006.84353	-082.5	0
 45.92420	 006.84500	-085.0	0
 45.92420	 006.84646	-088.0	0
 45.92419	 006.84793	-088.7	0
 45.92420	 006.84939	-092.0	0
 45.92420	 006.85086	-092.5	0
 45.92420	 006.85232	-091.6	0
 45.92420	 006.85379	-092.1	0
 45.92420	 006.85525	-092.6	0
 45.92420	 006.85672	-093.1	0
 45.92420	 006.85818	-092.5	0
 45.92420	 006.85965	-092.8	0
 45.92420	 006.86111	-093.0	0
 45.92420	 006.86258	-093.3	0
 45.92420	 006.86404	-094.6	0
 45.92419	 006.86551	-094.9	0
 45.92420	 006.86697	-095.1	0
 45.92420	 006.86844	-095.4	0
 45.92420	 006.86990	-096.3	0
 45.92420	 006.87137	-097.7	0
 45.92420	 006.87283	-098.3	0
 45.92420	 006.87430	-098.4	0
 45.92419	 006.87576	-098.9	0
 45.92420	 006.87723	-099.6	0
 45.92420	 006.87869	-100.3	0
 45.92420	 006.88016	-101.1	0
 45.92420	 006.88162	-098.5	0
 45.92420	 006.88309	-097.6	0
 45.92420	 006.88455	-097.5	0
 45.92420	 006.88602	-097.8	0
 45.92420	 006.88748	-097.4	0
 45.92420	 006.88895	-097.1	0
 45.92420	 006.89042	-096.7	0
 45.92420	 006.89188	-096.0	0
 45.92420	 006.89334	-094.9	0
 45.92420	 006.89481	-094.2	0
 45.92420	 006.89628	-093.6	0
 45.92420	 006.89774	-092.9	0
 45.92420	 006.89921	-092.3	0
 45.92420	 006.90067	-091.9	0
 45.92420	 006.90214	-091.4	0
 45.92420	 006.90360	-090.6	0
 45.92420	 006.90507	-089.6	0
 45.92420	 006.90653	-088.8	0
 45.92420	 006.90800	-087.9	0
 45.92420	 006.90946	-087.0	0
 45.92420	 006.91093	-071.6	0
 45.92420	 006.91239	-078.2	0
 45.92420	 006.91386	-088.0	0
 45.92420	 006.91532	-091.3	0
 45.92420	 006.91679	-090.0	0
 45.92420	 006.91825	-094.3	0
 45.92420	 006.91972	-097.0	0
 45.92420	 006.92118	-098.1	0
 45.92420	 006.92265	-097.8	0
 45.92420	 006.92411	-096.4	0
 45.92420	 006.92558	-095.8	0
 45.92420	 006.92704	-095.2	0
 45.92420	 006.92851	-093.9	0
 45.92420	 006.92997	-092.4	0
 45.92420	 006.93144	-090.3	0
 45.92420	 006.93290	-088.6	0
 45.92420	 006.93437	-087.0	0
 45.92420	 006.93583	-085.3	0
 45.92420	 006.93730	-087.9	0
 45.92420	 006.93876	-087.7	0
 45.92420	 006.94023	-087.6	0
 45.92420	 006.94169	-087.3	0
 45.92420	 006.94316	-087.1	0
 45.92420	 006.94462	-082.2	0
 45.92420	 006.94609	-092.5	0
 45.92420	 006.94755	-089.8	0
 45.92420	 006.94902	-085.0	0
 45.92420	 006.95048	-081.7	0
 45.92420	 006.95195	-086.4	0
 45.92420	 006.95341	-086.2	0
 45.92420	 006.95488	-086.1	0
 45.92420	 006.95634	-085.9	0
 45.92420	 006.95781	-085.7	0
 45.92420	 006.95927	-084.4	0
 45.92420	 006.96074	-082.5	0
 45.92420	 006.96220	-091.8	0
 45.92420	 006.96367	-097.8	0
 45.92420	 006.96513	-098.4	0
 45.92420	 006.96660	-096.6	0
 45.92420	 006.96806	-094.9	0
 45.92420	 006.96953	-093.6	0
 45.92420	 006.97099	-092.7	0
 45.92420	 006.97246	-091.7	0
 45.92420	 006.97392	-091.1	0
 45.92420	 006.97539	-090.8	0
 45.92419	 006.97685	-090.8	0
 45.92420	 006.97832	-090.7	0
 45.92420	 006.97978	-090.5	0
 45.92420	 006.98125	-090.2	0
 45.92420	 006.98272	-089.9	0
 45.92420	 006.98418	-089.7	0
 45.92420	 006.98565	-089.4	0
 45.92420	 006.98711	-088.8	0
 45.92420	 006.98858	-092.0	0
 45.92419	 006.99004	-089.9	0
 45.92420	 006.99151	-091.2	0
 45.92420	 006.99297	-091.7	0
 45.92420	 006.99444	-091.7	0
 45.92420	 006.99590	-089.9	0
 45.92420	 006.99737	-086.3	0
 45.92420	 006.99883	-089.3	0
 45.92420	 007.00030	-088.6	0
 45.92420	 007.00176	-088.1	0
 45.92420	 007.00323	-087.2	0
 45.92420	 007.00469	-071.7	0
 45.92420	 007.00616	-084.9	0
 45.92420	 007.00762	-076.8	0
 45.92420	 007.00909	-087.9	0
 45.92318	 006.45382	-087.0	0
 45.92318	 006.45529	-085.2	0
 45.92318	 006.45675	-085.1	0
 45.92318	 006.45822	-084.9	0
 45.92318	 006.45968	-086.1	0
 45.92318	 006.46115	-086.7	0
 45.92318	 006.46261	-086.1	0
 45.92318	 006.46408	-086.0	0
 45.92318	 006.46554	-087.1	0
 45.92318	 006.46701	-087.3	0
 45.92318	 006.46847	-087.3	0
 45.92318	 006.46994	-087.2	0
 45.92318	 006.47140	-087.2	0
 45.92318	 006.47287	-087.7	0
 45.92318	 006.47433	-087.8	0
 45.92318	 006.47580	-088.4	0
 45.92318	 006.47726	-089.0	0
 45.92318	 006.47873	-089.3	0
 45.92318	 006.48019	-089.5	0
 45.92318	 006.48166	-089.7	0
 45.92318	 006.48312	-089.9	0
 45.92318	 006.48459	-090.3	0
 45.92318	 006.48605	-088.5	0
 45.92318	 006.48752	-089.1	0
 45.92318	 006.48898	-089.3	0
 45.92318	 006.49045	-089.9	0
 45.92318	 006.49191	-090.5	0
 45.92318	 006.49338	-091.3	0
 45.92318	 006.49484	-091.8	0
 45.92318	 006.49631	-091.2	0
 45.92318	 006.49777	-088.1	4
 45.92318	 006.49924	-080.6	0
 45.92318	 006.50070	-087.1	0
 45.92318	 006.50217	-087.8	0
 45.92318	 006.50363	-088.1	0
 45.92318	 006.50510	-089.0	0
 45.92318	 006.50656	-091.4	0
 45.92318	 006.50803	-091.8	0
 45.92318	 006.50949	-091.7	0
 45.92318	 006.51096	-091.0	0
 45.92318	 006.51242	-087.8	0
 45.92318	 006.51389	-078.6	0
 45.92318	 006.51535	-073.2	0
 45.92318	 006.51682	-076.6	0
 45.92318	 006.51828	-074.8	0
 45.92318	 006.51975	-075.8	0
 45.92318	 006.52121	-074.2	0
 45.92318	 006.52268	-064.8	0
 45.92318	 006.52414	-067.8	0
 45.92318	 006.52561	-068.1	0
 45.92318	 006.52707	-055.0	0
 45.92318	 006.52854	 002.6	0
 45.92318	 006.53000	 005.4	0
 45.92318	 006.53147	 000.7	0
 45.92318	 006.53293	-001.0	0
 45.92318	 006.53440	-000.8	0
 45.92318	 006.53586	 001.1	0
 45.92318	 006.53733	 005.9	0
 45.92318	 006.53879	 005.9	0
 45.92318	 006.54026	 001.4	0
 45.92318	 006.54173	-046.3	0
 45.92318	 006.54319	 006.7	0
 45.92318	 006.54465	 006.7	0
 45.92318	 006.54612	 001.6	0
 45.92318	 006.54759	-001.5	0
 45.92318	 006.54905	-022.2	0
 45.92318	 006.55052	-036.0	0
 45.92318	 006.55198	-044.4	0
 45.92318	 006.55345	-051.5	0
 45.92318	 006.55491	-056.1	0
 45.92318	 006.55638	-058.9	0
 45.92318	 006.55784	-062.3	0
 45.92318	 006.55931	-065.7	0
 45.92318	 006.56077	-069.1	0
 45.92318	 006.56224	-072.8	0
 45.92318	 006.56370	-076.4	0
 45.92318	 006.56517	-079.6	0
 45.92318	 006.56663	-081.0	0
 45.92318	 006.56810	-081.6	0
 45.92318	 006.56956	-080.3	0
 45.92318	 006.57103	-077.3	0
 45.92318	 006.57249	-061.6	0
 45.92318	 006.57396	 002.1	0
 45.92318	 006.57542	 006.7	0
 45.92318	 006.57689	 006.8	0
 45.92318	 006.57835	 001.2	0
 45.92318	 006.57982	 002.5	0
 45.92318	 006.58128	 006.6	0
 45.92318	 006.58275	 006.6	0
 45.92318	 006.58421	 006.9	0
 45.92318	 006.58568	 007.0	0
 45.92318	 006.58714	 008.1	0
 45.92318	 006.58861	 007.7	0
 45.92318	 006.59007	 008.4	0
 45.92318	 006.59154	 008.5	0
 45.92318	 006.59300	 008.5	0
 45.92318	 006.59447	 008.5	0
 45.92318	 006.59593	 008.6	0
 45.92318	 006.59740	 008.5	0
 45.92318	 006.59886	 008.2	0
 45.92318	 006.60033	 007.9	0
 45.92318	 006.60179	 007.5	0
 45.92318	 006.60326	 007.2	0
 45.92318	 006.60472	 008.1	0
 45.92318	 006.60619	 008.5	0
 45.92318	 006.60765	 008.3	0
 45.92318	 006.60912	 007.3	0
 45.92318	 006.61058	 007.3	0
 45.92318	 006.61205	 004.4	0
 45.92318	 006.61351	 004.0	0
 45.92318	 006.61498	 002.3	0
 45.92318	 006.61644	-024.7	0
 45.92318	 006.61791	-052.9	0
 45.92318	 006.61937	-052.1	0
 45.92318	 006.62084	-031.9	0
 45.92318	 006.62230	 009.1	0
 45.92318	 006.62377	 008.8	0
 45.92318	 006.62524	 008.7	0
 45.92318	 006.62670	 008.5	0
 45.92318	 006.62816	 007.5	0
 45.92318	 006.62963	 007.3	0
 45.92318	 006.63109	 006.7	0
 45.92318	 006.63256	 006.5	0
 45.92318	 006.63403	 004.8	0
 45.92318	 006.63549	 000.3	0
 45.92318	 006.63695	-009.8	0
 45.92318	 006.63842	-020.2	0
 45.92318	 006.63989	-028.6	0
 45.92318	 006.64135	-038.9	0
 45.92318	 006.64282	-040.4	0
 45.92318	 006.64428	-040.5	0
 45.92318	 006.64575	-040.0	0
 45.92318	 006.64721	-038.5	0
 45.92318	 006.64868	-038.8	0
 45.92318	 006.65014	-039.4	0
 45.92318	 006.65161	-040.1	0
 45.92318	 006.65307	-040.6	0
 45.92318	 006.65454	-041.4	0
 45.92318	 006.65600	-043.1	0
 45.92318	 006.65747	-044.8	0
 45.92318	 006.65893	-046.6	0
 45.92318	 006.66040	-048.5	0
 45.92318	 006.66186	-050.2	0
 45.92318	 006.66333	-051.7	0
 45.92318	 006.66479	-051.8	0
 45.92318	 006.66626	-052.0	0
 45.92318	 006.66772	-050.5	0
 45.92318	 006.66919	-050.5	0
 45.92318	 006.67065	-051.3	0
 45.92318	 006.67212	-045.5	0
 45.92318	 006.67358	-031.4	0
 45.92318	 006.67505	-032.4	0
 45.92318	 006.67651	-037.8	0
 45.92318	 006.67798	-050.2	0
